id,hic_lab_or,hic_tp_pct,hic_tp_cat,hic_tp_num,hic_p_tn,hic_np_tn,hic_pp_tn,area_ha,id_pk,HIC_1,HIC_2,hic_num_t,HIC_3,HIC_4,HIC_5,HIC_6,area_m2,NOMBRE_HUM,COD_IHA
421330,"62201_100,53305_100,52200_25,1520_12","1520_12,5220_25,5330_100,6220_100","1520*,5220*,5330,6220*",4,3,1,0,161004.130000000004657,872121,62201_100,53305_100,4,52200_25,1520_12,,,125454.407,Salar de los Canos,IHA611018
532670,"62201_72,1520_38,1430_15","1430_15,1520_38,6220_72","1430,1520*,6220*",3,2,1,0,48197.529999999998836,869954,62201_72,1520_38,3,1430_15,,,,48234.751,Saladar del Margen,IHA614009
153903,14200_75,1420_75,"1420",1,0,1,0,119.264999997519183,167756,14200_75,,1,,,,,119.358,Salinas de Cerrillos,IHA611004
139899,13101_25,1310_25,"1310",1,0,1,0,1629.589999999999918,168299,13101_25,,1,,,,,1630.849,Saladar del Margen,IHA614009
168580,2230_15,2230_15,"2230",1,0,1,1,2530.155000000000200,168881,2230_15,,1,,,,,2531.487,Río Antas,IHA611017
531966,"62201_72,1520_38","1520_38,6220_72","1520*,6220*",2,2,0,0,1179.509999999999991,867004,62201_72,1520_38,2,,,,,1180.421,Saladar del Margen,IHA614009
152046,14200_50,1420_50,"1420",1,0,1,0,1018.130000010000003,174568,14200_50,,1,,,,,1018.921,Salinas de Cerrillos,IHA611004
150436,14200_25,1420_25,"1420",1,0,1,0,297.255000006336445,183501,14200_25,,1,,,,,297.487,Salinas de Cerrillos,IHA611004
532741,"62201_72,1520_38,1430_15","1430_15,6220_72,1520_38","1430,6220*,1520*",3,2,1,0,41072.230000000003201,870396,62201_72,1520_38,3,1430_15,,,,39938.223,Barranco del Agua,IHA614023
137531,"1210_65,2230_5,2120_5","2120_5,1210_65,2230_5","2120,1210,2230",3,0,3,2,64.030000000469158,191315,1210_65,2230_5,3,2120_5,,,,64.080,Charcones de Punta Entinas,IHA611001
532259,"62201_72,1520_38","1520_38,6220_72","1520*,6220*",2,2,0,0,89597.985000000000582,867787,62201_72,1520_38,2,,,,,52389.353,Barranco del Agua,IHA614023
10481,13101_50,1310_50,"1310",1,0,1,0,775.764999998083795,193824,13101_50,,1,,,,,776.362,Saladar del Margen,IHA614009
141535,"14101_100,62201_72,1520_38,15101_25","1520_38,1510_25,1410_100,6220_72","1520*,1510*,1410,6220*",4,3,1,0,126.059999998837014,873768,14101_100,62201_72,4,1520_38,15101_25,,,126.156,Barranco del Agua,IHA614023
86245,"62201_72,1520_38,1430_15","6220_72,1430_15,1520_38","6220*,1430,1520*",3,2,1,0,2429.085000000000036,867864,62201_72,1520_38,3,1430_15,,,,2207.399,Barranco del Agua,IHA614023
532752,"62201_72,1520_38,1430_15","1520_38,6220_72,1430_15","1520*,6220*,1430",3,2,1,0,124681.029999999998836,869660,62201_72,1520_38,3,1430_15,,,,69942.023,Saladar del Margen,IHA614009
168378,2210_25,2210_25,"2210",1,0,1,1,4043.724999990000015,208990,2210_25,,1,,,,,2328.885,Salinas de Cerrillos,IHA611004
156422,14200_84,1420_84,"1420",1,0,1,0,69.120000000258443,210510,14200_84,,1,,,,,69.167,Salinas de Cabo de Gata,IHA611009
137190,1210_60,1210_60,"1210",1,0,1,0,1395.160000000000082,215169,1210_60,,1,,,,,1396.276,Albufera Nueva,IHA611008
531224,"62201_72,1520_12","6220_72,1520_12","6220*,1520*",2,2,0,0,8052.944999999999709,867923,62201_72,1520_12,2,,,,,8059.150,Saladar del Margen,IHA614009
532895,"62201_72,1520_38,15101_25","1520_38,1510_25,6220_72","1520*,1510*,6220*",3,3,0,0,144431.695000000006985,873833,62201_72,1520_38,3,15101_25,,,,143575.990,Saladar del Margen,IHA614009
145725,14200_100,1420_100,"1420",1,0,1,0,2338.324999999999818,216894,14200_100,,1,,,,,2340.154,Salinas de Cerrillos,IHA611004
532269,"62201_72,1520_38","1520_38,6220_72","1520*,6220*",2,2,0,0,7100.924999990000288,870556,62201_72,1520_38,2,,,,,7106.341,Barranco del Agua,IHA614023
531148,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,139.339999999300346,870573,62201_72,1520_12,2,,,,,139.448,Saladar del Margen,IHA614009
137533,"1210_65,2230_5,2120_5","2120_5,1210_65,2230_5","2120,1210,2230",3,0,3,2,1428.230000000000018,222857,1210_65,2230_5,3,2120_5,,,,1429.352,Charcones de Punta Entinas,IHA611001
168399,2210_55,2210_55,"2210",1,0,1,1,2523.059999999999945,224250,2210_55,,1,,,,,2525.020,Salinas de Cerrillos,IHA611004
136347,14101_100,1410_100,"1410",1,0,1,0,80.185000002387682,224265,14101_100,,1,,,,,80.229,Río Antas,IHA611017
786060,"92D00_100,3250_20","92D0_100,3250_20","92D0,3250",2,0,2,0,567.029999999182792,225644,92D00_100,3250_20,2,,,,,567.418,Salinas de Cabo de Gata,IHA611009
776335,92D00_100,92D0_100,"92D0",1,0,1,0,1310.440000000000055,227880,92D00_100,,1,,,,,1311.471,Cañada de las Norias,IHA611005
532253,"62201_72,1520_38","1520_38,6220_72","1520*,6220*",2,2,0,0,13188.569999999999709,871345,62201_72,1520_38,2,,,,,13198.663,Barranco del Agua,IHA614023
137548,"1210_65,2230_50","1210_65,2230_50","1210,2230",2,0,2,1,784.114999991899367,232195,1210_65,2230_50,2,,,,,784.732,Charcones de Punta Entinas,IHA611001
153917,14200_75,1420_75,"1420",1,0,1,0,372.525000000750822,235042,14200_75,,1,,,,,372.814,Salinas de Cerrillos,IHA611004
532694,"62201_72,1520_38,1430_15","1430_15,6220_72,1520_38","1430,6220*,1520*",3,2,1,0,15252.190000000000509,866321,62201_72,1520_38,3,1430_15,,,,15263.830,Barranco del Agua,IHA614023
153907,14200_75,1420_75,"1420",1,0,1,0,3155.394999999999982,241671,14200_75,,1,,,,,3157.852,Salinas de Cerrillos,IHA611004
532698,"62201_72,1520_38,1430_15","1430_15,1520_38,6220_72","1430,1520*,6220*",3,2,1,0,7681.735000009999567,866274,62201_72,1520_38,3,1430_15,,,,7687.601,Barranco del Agua,IHA614023
168395,2210_55,2210_55,"2210",1,0,1,1,411.085000000426021,242724,2210_55,,1,,,,,411.404,Salinas de Cerrillos,IHA611004
168401,2210_55,2210_55,"2210",1,0,1,1,1304.085000000000036,243387,2210_55,,1,,,,,1305.098,Salinas de Cerrillos,IHA611004
168334,2210_12,2210_12,"2210",1,0,1,1,878.789999989882290,245026,2210_12,,1,,,,,879.480,Charcones de Punta Entinas,IHA611001
532385,"62201_72,1520_38,13101_5","1520_38,1310_5,6220_72","1520*,1310,6220*",3,2,1,0,153.755000001901067,866151,62201_72,1520_38,3,13101_5,,,,153.873,Saladar del Margen,IHA614009
85023,"62201_72,1430_15,1520_12","1430_15,6220_72,1520_12","1430,6220*,1520*",3,2,1,0,64.465000000348084,866167,62201_72,1430_15,3,1520_12,,,,64.515,Saladar del Margen,IHA614009
531175,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,20563.659999999999854,866174,62201_72,1520_12,2,,,,,20579.432,Saladar del Margen,IHA614009
168408,"2210_55,14200_1","1420_1,2210_55","1420,2210",2,0,2,1,2866.885000000000218,257863,2210_55,14200_1,2,,,,,2869.112,Salinas de Cerrillos,IHA611004
145714,14200_100,1420_100,"1420",1,0,1,0,569.404999998519202,256111,14200_100,,1,,,,,569.848,Salinas de Cerrillos,IHA611004
532604,"62201_72,1520_38,1430_15","1430_15,1520_38,6220_72","1430,1520*,6220*",3,2,1,0,58799.735000000000582,869721,62201_72,1520_38,3,1430_15,,,,58845.077,Saladar del Margen,IHA614009
532248,"62201_72,1520_38","6220_72,1520_38","6220*,1520*",2,2,0,0,58617.730000000003201,867985,62201_72,1520_38,2,,,,,958.017,Barranco del Agua,IHA614023
532632,"62201_72,1520_38,1430_15","1520_38,6220_72,1430_15","1520*,6220*,1430",3,2,1,0,132598.820000000006985,867163,62201_72,1520_38,3,1430_15,,,,132703.796,Cola del Embalse del Negratín,IHA614010
152041,14200_50,1420_50,"1420",1,0,1,0,1324.690000000000055,275552,14200_50,,1,,,,,1325.719,Salinas de Cerrillos,IHA611004
532751,"62201_72,1520_38,1430_15","1430_15,6220_72,1520_38","1430,6220*,1520*",3,2,1,0,150675.720000000001164,867172,62201_72,1520_38,3,1430_15,,,,150790.988,Barranco del Agua,IHA614023
164831,"2120_1,14200_1","2120_1,1420_1","2120,1420",2,0,2,1,87.580000000824214,280357,2120_1,14200_1,2,,,,,87.649,Charcones de Punta Entinas,IHA611001
168460,2210_88,2210_88,"2210",1,0,1,1,969.914999996867209,284870,2210_88,,1,,,,,970.668,Salinas de Cerrillos,IHA611004
168340,2210_12,2210_12,"2210",1,0,1,1,274.419999999530887,284816,2210_12,,1,,,,,274.637,Charcones de Punta Entinas,IHA611001
145704,14200_100,1420_100,"1420",1,0,1,0,127.134999996403934,286387,14200_100,,1,,,,,127.234,Salinas de Cerrillos,IHA611004
169196,"2230_30,2210_30,14100_20,14200_5","2210_30,1420_5,2230_30,1410_20","2210,1420,2230,1410",4,0,4,2,2472.199999989999924,289802,2230_30,2210_30,4,14100_20,14200_5,,,2473.895,Salinas de Cabo de Gata,IHA611009
531500,"62201_72,1520_12,13101_5","1520_12,6220_72,1310_5","1520*,6220*,1310",3,2,1,0,193.460000000076860,868105,62201_72,1520_12,3,13101_5,,,,193.608,Barranco del Agua,IHA614023
168445,"2210_75,14200_1","1420_1,2210_75","1420,2210",2,0,2,1,3096.985000000000127,302857,2210_75,14200_1,2,,,,,3099.389,Salinas de Cerrillos,IHA611004
531163,"62201_72,1520_12","6220_72,1520_12","6220*,1520*",2,2,0,0,2611.715000000000146,867279,62201_72,1520_12,2,,,,,2613.731,Saladar del Margen,IHA614009
86288,"62201_72,1520_38,15101_25","1510_25,1520_38,6220_72","1510*,1520*,6220*",3,3,0,0,4270.340000010000040,873897,62201_72,1520_38,3,15101_25,,,,4273.616,Saladar del Margen,IHA614009
525084,"62201_72,1430_15,1520_12","1430_15,6220_72,1520_12","1430,6220*,1520*",3,2,1,0,116062.794999999998254,866350,62201_72,1430_15,3,1520_12,,,,116152.450,Saladar del Margen,IHA614009
221571,40901_50,4090_50,"4090",1,0,1,0,317.610000002707864,319312,40901_50,,1,,,,,305.925,Cola del Embalse del Negratín,IHA614010
35186,13101_25,1310_25,"1310",1,0,1,0,81.580000000830054,330626,13101_25,,1,,,,,81.643,Saladar del Margen,IHA614009
153911,14200_75,1420_75,"1420",1,0,1,0,27844.689999999998690,336554,14200_75,,1,,,,,21584.270,Salinas de Cerrillos,IHA611004
532738,"62201_72,1520_38,1430_15","6220_72,1430_15,1520_38","6220*,1430,1520*",3,2,1,0,2132.920000000000073,866466,62201_72,1520_38,3,1430_15,,,,2134.548,Barranco del Agua,IHA614023
780961,92D00_100,92D0_100,"92D0",1,0,1,0,2601.594999999999800,346798,92D00_100,,1,,,,,2603.659,Cola del Embalse del Negratín,IHA614010
152056,14200_50,1420_50,"1420",1,0,1,0,6611.630000019999898,350125,14200_50,,1,,,,,6616.200,Rambla Morales,IHA611003
139912,13101_25,1310_25,"1310",1,0,1,0,1377.029999999999973,350936,13101_25,,1,,,,,1378.094,Saladar del Margen,IHA614009
146126,14200_100,1420_100,"1420",1,0,1,0,713.714999999827228,356772,14200_100,,1,,,,,714.279,Charcones de Punta Entinas,IHA611001
169726,"2230_70,2210_12","2230_70,2210_12","2230,2210",2,0,2,2,236.240000003974387,357362,2230_70,2210_12,2,,,,,236.402,Salinas de Cabo de Gata,IHA611009
86095,"62201_72,1520_38","6220_72,1520_38","6220*,1520*",2,2,0,0,59.835000000525021,868177,62201_72,1520_38,2,,,,,59.881,Saladar del Margen,IHA614009
121930,92D00_100,92D0_100,"92D0",1,0,1,0,1828.404999990000078,359197,92D00_100,,1,,,,,1829.856,Cola del Embalse del Negratín,IHA614010
168421,2210_75,2210_75,"2210",1,0,1,1,2927.485000010000022,359223,2210_75,,1,,,,,2929.773,Salinas de Cerrillos,IHA611004
36933,14200_50,1420_50,"1420",1,0,1,0,486.180000001091969,359556,14200_50,,1,,,,,486.561,Salinas de Cerrillos,IHA611004
153457,14200_75,1420_75,"1420",1,0,1,0,129.025000006909266,360127,14200_75,,1,,,,,129.126,Salinas de Cerrillos,IHA611004
145701,14200_100,1420_100,"1420",1,0,1,0,155.539999996349223,364311,14200_100,,1,,,,,155.662,Salinas de Cerrillos,IHA611004
168668,"2230_20,14100_20,14200_10","1420_10,1410_20,2230_20","1420,1410,2230",3,0,3,1,2156.704999999999927,365120,2230_20,14100_20,3,14200_10,,,,2158.183,Salinas de Cabo de Gata,IHA611009
532753,"62201_72,1520_38,1430_15","1520_38,6220_72,1430_15","1520*,6220*,1430",3,2,1,0,41347.699999999997090,864952,62201_72,1520_38,3,1430_15,,,,24995.290,Barranco del Agua,IHA614023
85902,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,109.535000000967415,866564,62201_72,1520_12,2,,,,,109.620,Saladar del Margen,IHA614009
524397,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,89.270000000700819,388625,62201_72,13101_5,2,,,,,89.339,Saladar del Margen,IHA614009
521227,62201_72,6220_72,6220*,1,1,0,0,8460.790000000000873,392568,62201_72,,1,,,,,8467.325,Saladar del Margen,IHA614009
86250,"62201_72,1520_38,1430_15","1520_38,6220_72,1430_15","1520*,6220*,1430",3,2,1,0,75.450000000261937,867345,62201_72,1520_38,3,1430_15,,,,75.508,Barranco del Agua,IHA614023
531230,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,23932.985000000000582,868189,62201_72,1520_12,2,,,,,23951.435,Saladar del Margen,IHA614009
532662,"62201_72,1520_38,1430_15","1520_38,1430_15,6220_72","1520*,1430,6220*",3,2,1,0,194326.524999999965075,866572,62201_72,1520_38,3,1430_15,,,,38990.794,Saladar del Margen,IHA614009
521008,62201_72,6220_72,6220*,1,1,0,0,872.314999991966260,545263,62201_72,,1,,,,,872.986,Saladar del Margen,IHA614009
352948,62200_25,6220_25,6220*,1,1,0,0,911.819999999117613,547738,62200_25,,1,,,,,912.299,Salar de los Canos,IHA611018
162632,"15101_50,1520_12,14201_5","1420_5,1510_50,1520_12","1420,1510*,1520*",3,2,1,0,723.604999993594788,873581,15101_50,1520_12,3,14201_5,,,,335.420,Saladar del Margen,IHA614009
141584,"14101_100,15101_50,1430_15,1520_12,14201_5","1520_12,1510_50,1410_100,1420_5,1430_15","1520*,1510*,1410,1420,1430",5,2,3,0,274.800000003952334,873582,14101_100,15101_50,5,1430_15,1520_12,14201_5,,275.012,Saladar del Margen,IHA614009
141568,"14101_100,15101_25,1430_15,1520_12,14201_5","1430_15,1410_100,1510_25,1520_12,1420_5","1430,1410,1510*,1520*,1420",5,2,3,0,378.404999997558775,873585,14101_100,15101_25,5,1430_15,1520_12,14201_5,,378.696,Saladar del Margen,IHA614009
463995,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,5495.755000010000003,436921,62201_14,62200_13,3,53306_12,,,,5500.038,Salinas de Cerrillos,IHA611004
20270,"14201_100,1430_55,15101_25,1520_12,14101_12","1420_100,1430_55,1520_12,1410_12,1510_25","1420,1430,1520*,1410,1510*",5,2,3,0,647.959999999902152,873602,14201_100,1430_55,5,15101_25,1520_12,14101_12,,648.460,Saladar del Margen,IHA614009
540623,"62201_72,40901_50","6220_72,4090_50","6220*,4090",2,1,1,0,32784.699999999997090,442796,62201_72,40901_50,2,,,,,32810.717,Cola del Embalse del Negratín,IHA614010
18557,"62201_72,1520_12","6220_72,1520_12","6220*,1520*",2,2,0,0,51.959999998377157,866633,62201_72,1520_12,2,,,,,52.000,Saladar del Margen,IHA614009
86251,"62201_72,1520_38,1430_15","1430_15,6220_72,1520_38","1430,6220*,1520*",3,2,1,0,83.630000002331798,866684,62201_72,1520_38,3,1430_15,,,,83.694,Barranco del Agua,IHA614023
141567,"14101_100,15101_25,1430_15,1520_12,14201_5","1510_25,1410_100,1430_15,1420_5,1520_12","1510*,1410,1430,1420,1520*",5,2,3,0,165.594999999944122,873600,14101_100,15101_25,5,1430_15,1520_12,14201_5,,165.723,Saladar del Margen,IHA614009
532866,"62201_72,1520_38,15101_25","6220_72,1510_25,1520_38","6220*,1510*,1520*",3,3,0,0,42867.069999999999709,873667,62201_72,1520_38,3,15101_25,,,,14689.936,Saladar del Margen,IHA614009
532880,"62201_72,1520_38,15101_25","6220_72,1510_25,1520_38","6220*,1510*,1520*",3,3,0,0,20075.744999999998981,873668,62201_72,1520_38,3,15101_25,,,,16048.049,Saladar del Margen,IHA614009
532883,"62201_72,1520_38,15101_25","1510_25,1520_38,6220_72","1510*,1520*,6220*",3,3,0,0,15200.415000000000873,873691,62201_72,1520_38,3,15101_25,,,,15212.071,Saladar del Margen,IHA614009
537139,"62201_72,40901_25","4090_25,6220_72","4090,6220*",2,1,1,0,9544.635000000000218,484847,62201_72,40901_25,2,,,,,9552.217,Cola del Embalse del Negratín,IHA614010
458480,"62201_100,62200_100,53305_12","6220_100,5330_12","6220*,5330",2,1,1,0,641.870000000753294,487524,62201_100,62200_100,3,53305_12,,,,642.313,Rambla Morales,IHA611003
64107,"62201_100,1210_62,53302_25","6220_100,1210_62,5330_25","6220*,1210,5330",3,1,2,0,2394.644999999999982,490067,62201_100,1210_62,3,53302_25,,,,2395.907,Río Antas,IHA611017
524392,"62201_72,13101_5","6220_72,1310_5","6220*,1310",2,1,1,0,576.354999995591356,492506,62201_72,13101_5,2,,,,,204.974,Saladar del Margen,IHA614009
531497,"62201_72,1520_12,13101_5","1310_5,1520_12,6220_72","1310,1520*,6220*",3,2,1,0,93.784999998656559,869428,62201_72,1520_12,3,13101_5,,,,93.857,Barranco del Agua,IHA614023
477955,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,761.479999997372488,495819,62201_14,62200_13,3,53306_12,,,,762.076,Salinas de Cerrillos,IHA611004
351907,62200_25,6220_25,6220*,1,1,0,0,35049.580000000001746,496664,62200_25,,1,,,,,35076.506,Ribera de la Algaida,IHA611010
84881,"62201_72,13101_5","6220_72,1310_5","6220*,1310",2,1,1,0,325.260000003662412,503289,62201_72,13101_5,2,,,,,325.510,Saladar del Margen,IHA614009
85035,"62201_72,1430_15,1520_12","1430_15,1520_12,6220_72","1430,1520*,6220*",3,2,1,0,49318.050000000002910,865139,62201_72,1430_15,3,1520_12,,,,998.622,Barranco del Agua,IHA614023
521269,62201_72,6220_72,6220*,1,1,0,0,12439.170000000000073,511161,62201_72,,1,,,,,12358.978,Saladar del Margen,IHA614009
478201,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,26162.205000000001746,511646,62201_14,62200_13,3,53306_12,,,,26182.761,Cañada de las Norias,IHA611005
531506,"62201_72,1520_12,13101_5","1520_12,1310_5,6220_72","1520*,1310,6220*",3,2,1,0,59796.419999999998254,865191,62201_72,1520_12,3,13101_5,,,,59842.685,Saladar del Margen,IHA614009
524467,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,56.275000000628651,528964,62201_72,13101_5,2,,,,,56.318,Saladar del Margen,IHA614009
160038,"1430_65,62200_50","1430_65,6220_50","1430,6220*",2,1,1,0,1822.850000010000031,536521,1430_65,62200_50,2,,,,,1824.100,Salinas de Cabo de Gata,IHA611009
531161,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,8535.270000000000437,871462,62201_72,1520_12,2,,,,,8541.818,Saladar del Margen,IHA614009
531157,"62201_72,1520_12","6220_72,1520_12","6220*,1520*",2,2,0,0,17125.584999999999127,869458,62201_72,1520_12,2,,,,,17138.744,Saladar del Margen,IHA614009
532384,"62201_72,1520_38,13101_5","1520_38,6220_72,1310_5","1520*,6220*,1310",3,2,1,0,1501.809999999999945,869500,62201_72,1520_38,3,13101_5,,,,1502.971,Saladar del Margen,IHA614009
19152,"62201_72,62200_25",6220_97,6220*,1,1,0,0,138.609999999064030,555382,62201_72,62200_25,2,,,,,138.719,Cañada de las Norias,IHA611005
84172,62201_72,6220_72,6220*,1,1,0,0,516.129999998699759,557742,62201_72,,1,,,,,516.527,Saladar del Margen,IHA614009
86617,"62201_72,40901_12","6220_72,4090_12","6220*,4090",2,1,1,0,5833.064999999999600,558400,62201_72,40901_12,2,,,,,5837.693,Cola del Embalse del Negratín,IHA614010
39948,"3250_20,62201_0,92D00_0","3250_20,6220_0,92D0_0","3250,6220*,92D0",3,1,2,0,2940.889999989999978,560949,3250_20,62201_0,3,92D00_0,,,,2942.918,Rambla Morales,IHA611003
531167,"62201_72,1520_12","1520_12,6220_72","1520*,6220*",2,2,0,0,44052.144999999996799,869078,62201_72,1520_12,2,,,,,44086.042,Saladar del Margen,IHA614009
84194,62201_72,6220_72,6220*,1,1,0,0,98.234999998377191,563319,62201_72,,1,,,,,98.311,Saladar del Margen,IHA614009
84882,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,370.244999994175771,565786,62201_72,13101_5,2,,,,,370.530,Saladar del Margen,IHA614009
522689,62201_72,6220_72,6220*,1,1,0,0,162.945000000293362,568437,62201_72,,1,,,,,163.070,Barranco del Agua,IHA614023
19137,"62201_72,40901_50,1430_5","1430_5,6220_72,4090_50","1430,6220*,4090",3,1,2,0,293.539999996963274,568669,62201_72,40901_50,3,1430_5,,,,293.773,Cola del Embalse del Negratín,IHA614010
532711,"62201_72,1520_38,1430_15","1430_15,6220_72,1520_38","1430,6220*,1520*",3,2,1,0,21807.930000000000291,870443,62201_72,1520_38,3,1430_15,,,,7.630,Barranco del Agua,IHA614023
532712,"62201_72,1520_38,1430_15","6220_72,1520_38,1430_15","6220*,1520*,1430",3,2,1,0,37764.970000000001164,865326,62201_72,1520_38,3,1430_15,,,,37793.825,Barranco del Agua,IHA614023
25732,62201_72,6220_72,6220*,1,1,0,0,406.074999998294516,576099,62201_72,,1,,,,,406.288,Salar de los Canos,IHA611018
532249,"62201_72,1520_38","6220_72,1520_38","6220*,1520*",2,2,0,0,19897.974999999998545,867363,62201_72,1520_38,2,,,,,17651.473,Barranco del Agua,IHA614023
317310,"53306_36,53305_36,53304_36,62200_27","5330_100,6220_27","5330,6220*",2,1,1,0,407.735000009011856,590146,53306_36,53305_36,4,53304_36,62200_27,,,156.859,Salinas de Cerrillos,IHA611004
524393,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,775.290000004783565,602597,62201_72,13101_5,2,,,,,671.637,Saladar del Margen,IHA614009
532058,"62201_72,1520_38","1520_38,6220_72","1520*,6220*",2,2,0,0,104996.855000000010477,865395,62201_72,1520_38,2,,,,,101286.554,Saladar del Margen,IHA614009
81316,"62201_50,40901_25,5210_10","4090_25,5210_10,6220_50","4090,5210,6220*",3,1,2,0,110389.570000000006985,604770,62201_50,40901_25,3,5210_10,,,,48950.526,Cola del Embalse del Negratín,IHA614010
544654,"62201_72,62200_25,1430_5","6220_97,1430_5","6220*,1430",2,1,1,0,3728.489999999999782,610366,62201_72,62200_25,3,1430_5,,,,3731.448,Cola del Embalse del Negratín,IHA614010
62088,62201_0,6220_0,6220*,1,1,0,0,1698.075000000000045,622486,62201_0,,1,,,,,1698.980,Río Antas,IHA611017
478397,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,85547.994999999980791,623468,62201_14,62200_13,3,53306_12,,,,70837.893,Salinas de Cabo de Gata,IHA611009
135958,1150_100,1150_100,1150*,1,1,0,0,201.364999997955749,629391,1150_100,,1,,,,,201.522,Salinas de Cerrillos,IHA611004
61681,"62200_27,53302_12","6220_27,5330_12","6220*,5330",2,1,1,0,1268.855000000000018,630425,62200_27,53302_12,2,,,,,1269.731,Rambla Morales,IHA611003
532729,"62201_72,1520_38,1430_15","1430_15,1520_38,6220_72","1430,1520*,6220*",3,2,1,0,16320.975000000000364,867483,62201_72,1520_38,3,1430_15,,,,16333.441,Barranco del Agua,IHA614023
