id,hic_lab_or,hic_tp_pct,hic_tp_cat,hic_tp_num,hic_p_tn,hic_np_tn,hic_pp_tn,area_ha,id_pk,HIC_1,HIC_2,hic_num_t,HIC_3,HIC_4,HIC_5,HIC_6,area_m2
523318,"62201_72,14201_5","1420_5,6220_72","1420,6220*",2,1,1,0,1085.789999999999964,448827,62201_72,14201_5,2,,,,,1086.625
158207,"1430_100,62201_72,14201_5","6220_72,1420_5,1430_100","6220*,1420,1430",3,1,2,0,5978.515000000000327,449285,1430_100,62201_72,3,14201_5,,,,5983.115
524468,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,1030.380000000000109,451437,62201_72,13101_5,2,,,,,1031.174
478180,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,69004.050000000002910,456449,62201_14,62200_13,3,53306_12,,,,6777.717
184403,"3250_5,62201_0,92D00_0","6220_0,92D0_0,3250_5","6220*,92D0,3250",3,1,2,0,4142.635000010000113,458580,3250_5,62201_0,3,92D00_0,,,,4145.494
507818,62201_72,6220_72,6220*,1,1,0,0,876.885000005833717,458616,62201_72,,1,,,,,877.492
61674,"62200_27,53302_12","6220_27,5330_12","6220*,5330",2,1,1,0,77276.654999999998836,459059,62200_27,53302_12,2,,,,,21657.722
225659,"40901_50,62201_27,53307_12","4090_50,6220_27,5330_12","4090,6220*,5330",3,1,2,0,79390.715000000011059,463379,40901_50,62201_27,3,53307_12,,,,10680.804
524435,"62201_72,13101_5","6220_72,1310_5","6220*,1310",2,1,1,0,11125.014999999999418,463547,62201_72,13101_5,2,,,,,11133.531
802568,"92D00_40,3250_20,62201_0","6220_0,3250_20,92D0_40","6220*,3250,92D0",3,1,2,0,43028.194999999992433,463949,92D00_40,3250_20,3,62201_0,,,,10521.237
543202,"62201_72,62200_25",6220_97,6220*,1,1,0,0,537967.390000000013970,464199,62201_72,62200_25,2,,,,,26197.192
543195,"62201_72,62200_25",6220_97,6220*,1,1,0,0,9472.864999999999782,464388,62201_72,62200_25,2,,,,,6495.225
521285,62201_72,6220_72,6220*,1,1,0,0,550.494999999292190,468196,62201_72,,1,,,,,550.919
518811,"62201_72,15101_25","6220_72,1510_25","6220*,1510*",2,2,0,0,464.084999996369049,470316,62201_72,15101_25,2,,,,,464.441
527686,"62201_72,1430_65","6220_72,1430_65","6220*,1430",2,1,1,0,23127.715000000000146,469880,62201_72,1430_65,2,,,,,23146.009
524406,"62201_72,13101_5","6220_72,1310_5","6220*,1310",2,1,1,0,22670.215000000000146,476013,62201_72,13101_5,2,,,,,22603.801
537136,"62201_72,40901_25","6220_72,4090_25","6220*,4090",2,1,1,0,88406.579999900015537,480190,62201_72,40901_25,2,,,,,88476.588
478313,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,1108.464999999999918,494734,62201_14,62200_13,3,53306_12,,,,1109.335
521142,62201_72,6220_72,6220*,1,1,0,0,9237.975000000000364,486602,62201_72,,1,,,,,5543.509
359176,62200_50,6220_50,6220*,1,1,0,0,1239.050000010000076,487511,62200_50,,1,,,,,1237.711
265956,"53302_12,53304_12,53305_12,62200_10","5330_36,6220_10","5330,6220*",2,1,1,0,38738.290000000000873,487797,53302_12,53304_12,4,53305_12,62200_10,,,38759.037
83887,62201_72,6220_72,6220*,1,1,0,0,182.150000000809086,498652,62201_72,,1,,,,,182.293
356126,"62200_25,53306_12","6220_25,5330_12","6220*,5330",2,1,1,0,1406.575000000000045,489963,62200_25,53306_12,2,,,,,367.485
37558,"1430_75,62201_72","1430_75,6220_72","1430,6220*",2,1,1,0,10399.600000000000364,491769,1430_75,62201_72,2,,,,,10407.646
478259,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,8125.659999989999960,491888,62201_14,62200_13,3,53306_12,,,,1202.034
86986,"62201_72,40901_25","6220_72,4090_25","6220*,4090",2,1,1,0,63095.830000000001746,492112,62201_72,40901_25,2,,,,,4583.415
544648,"62201_72,62200_25,1430_5","1430_5,6220_97","1430,6220*",2,1,1,0,16260.045000000000073,492304,62201_72,62200_25,3,1430_5,,,,16272.946
542808,"62201_72,62200_25",6220_97,6220*,1,1,0,0,917.654999998653238,506614,62201_72,62200_25,2,,,,,918.375
538877,"62201_72,40901_25,1430_5","6220_72,4090_25,1430_5","6220*,4090,1430",3,1,2,0,1889.950000000000045,494671,62201_72,40901_25,3,1430_5,,,,1031.292
507263,62201_72,6220_72,6220*,1,1,0,0,10214.944999999999709,495041,62201_72,,1,,,,,10222.802
225655,"40901_50,62201_27,53307_12","4090_50,5330_12,6220_27","4090,5330,6220*",3,1,2,0,12762.680000000000291,496257,40901_50,62201_27,3,53307_12,,,,4579.209
524427,"62201_72,13101_5","6220_72,1310_5","6220*,1310",2,1,1,0,455.084999998982596,496502,62201_72,13101_5,2,,,,,178.699
84185,62201_72,6220_72,6220*,1,1,0,0,10221.479999999999563,499065,62201_72,,1,,,,,2257.136
544649,"62201_72,62200_25,1430_5","1430_5,6220_97","1430,6220*",2,1,1,0,209714.179999999993015,500475,62201_72,62200_25,3,1430_5,,,,209880.479
87311,"62201_72,40901_25,1430_5","6220_72,4090_25,1430_5","6220*,4090,1430",3,1,2,0,171.725000001065268,500674,62201_72,40901_25,3,1430_5,,,,171.861
521180,62201_72,6220_72,6220*,1,1,0,0,1218.559999999999945,501102,62201_72,,1,,,,,1219.498
160926,"1430_90,62200_10","6220_10,1430_90","6220*,1430",2,1,1,0,77087.195000000006985,508352,1430_90,62200_10,2,,,,,47289.529
538841,"62201_72,40901_25,1430_5","6220_72,4090_25,1430_5","6220*,4090,1430",3,1,2,0,36903.754999999997381,510626,62201_72,40901_25,3,1430_5,,,,36933.033
160039,"1430_65,62200_50","1430_65,6220_50","1430,6220*",2,1,1,0,6126.334999990001052,511147,1430_65,62200_50,2,,,,,6130.537
526458,"62201_72,1430_55","1430_55,6220_72","1430,6220*",2,1,1,0,708.424999999976649,515397,62201_72,1430_55,2,,,,,708.967
488759,"62201_27,53303_25,1430_5","1430_5,6220_27,5330_25","1430,6220*,5330",3,1,2,0,551.495000005363181,515197,62201_27,53303_25,3,1430_5,,,,551.932
87580,"62201_72,40901_50","4090_50,6220_72","4090,6220*",2,1,1,0,29076.904999999998836,517667,62201_72,40901_50,2,,,,,8353.100
543188,"62201_72,62200_25",6220_97,6220*,1,1,0,0,46387.819999999999709,521225,62201_72,62200_25,2,,,,,46419.697
23833,"62201_27,53305_24,53304_24","6220_27,5330_48","6220*,5330",2,1,1,0,6116.930000020000080,521329,62201_27,53305_24,3,53304_24,,,,6120.149
352229,"62200_25,53306_12","6220_25,5330_12","6220*,5330",2,1,1,0,1998.089999999999918,524608,62200_25,53306_12,2,,,,,61.382
507269,62201_72,6220_72,6220*,1,1,0,0,51754.635000000002037,527829,62201_72,,1,,,,,51794.415
356113,"62200_25,53306_12","6220_25,5330_12","6220*,5330",2,1,1,0,5910.069999989999815,529402,62200_25,53306_12,2,,,,,3276.769
526462,"62201_72,1430_55","1430_55,6220_72","1430,6220*",2,1,1,0,160.335000000204900,530568,62201_72,1430_55,2,,,,,160.458
542876,"62201_72,62200_25",6220_97,6220*,1,1,0,0,16848.505000000001019,532097,62201_72,62200_25,2,,,,,16861.728
337508,"62200_10,53304_5,53305_5,62201_5","5330_10,6220_15","5330,6220*",2,1,1,0,8314.360000020000371,532637,62200_10,53304_5,4,53305_5,62201_5,,,8318.792
521274,62201_72,6220_72,6220*,1,1,0,0,164.794999999443547,534439,62201_72,,1,,,,,164.922
521339,62201_72,6220_72,6220*,1,1,0,0,6241.425000010000076,534452,62201_72,,1,,,,,6246.243
148283,"14200_100,1150_0","1420_100,1150_0","1420,1150*",2,1,1,0,2881.074999999999818,838744,14200_100,1150_0,2,,,,,2883.351
136595,"1150_100,14200_50","1420_50,1150_100","1420,1150*",2,1,1,0,1745.055000000000064,838758,1150_100,14200_50,2,,,,,1746.412
477737,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,2809.699999999999818,538231,62201_14,62200_13,3,53306_12,,,,2811.911
477965,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,11166.454999999999927,541654,62201_14,62200_13,3,53306_12,,,,11175.147
526446,"62201_72,1430_55","1430_55,6220_72","1430,6220*",2,1,1,0,3986.570000000000164,539450,62201_72,1430_55,2,,,,,3989.620
157777,"14201_50,14101_30,15101_10","1410_30,1420_50,1510_10","1410,1420,1510*",3,1,2,0,2712.105000000000018,841029,14201_50,14101_30,3,15101_10,,,,2714.187
61680,"62200_27,53302_12","5330_12,6220_27","5330,6220*",2,1,1,0,11039.764999999999418,544177,62200_27,53302_12,2,,,,,11047.404
478427,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,10150.920000000000073,542889,62201_14,62200_13,3,53306_12,,,,10158.726
540681,"62201_72,40901_50","6220_72,4090_50","6220*,4090",2,1,1,0,5417.989999979999993,542877,62201_72,40901_50,2,,,,,3.991
507246,62201_72,6220_72,6220*,1,1,0,0,7738.489999979999993,542942,62201_72,,1,,,,,7744.444
543181,"62201_72,62200_25",6220_97,6220*,1,1,0,0,144947.864999999990687,543199,62201_72,62200_25,2,,,,,145047.361
527678,"62201_72,1430_65","1430_65,6220_72","1430,6220*",2,1,1,0,48452.849999999998545,543511,62201_72,1430_65,2,,,,,48491.195
88107,"62201_72,62200_25",6220_97,6220*,1,1,0,0,2652.059999999999945,545957,62201_72,62200_25,2,,,,,2654.164
319769,"53306_38,62201_14,62200_13","6220_27,5330_38","6220*,5330",2,1,1,0,15797.034999999999854,545996,53306_38,62201_14,3,62200_13,,,,15809.670
520414,62201_72,6220_72,6220*,1,1,0,0,389.884999998016781,546946,62201_72,,1,,,,,281.991
319768,"53306_38,62201_14,62200_13","6220_27,5330_38","6220*,5330",2,1,1,0,24821.240000000001601,547703,53306_38,62201_14,3,62200_13,,,,24841.093
732022,"6420_77,62201_72,40901_50,1430_5","6220_72,1430_5,6420_77,4090_50","6220*,1430,6420,4090",4,1,3,0,803.179999999435950,547787,6420_77,62201_72,4,40901_50,1430_5,,,803.818
478297,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,62589.339999999996508,549605,62201_14,62200_13,3,53306_12,,,,2005.060
534938,"62201_72,40901_12","4090_12,6220_72","4090,6220*",2,1,1,0,154351.154999999998836,550560,62201_72,40901_12,2,,,,,48209.073
803705,"92D00_50,62201_30,3250_20","3250_20,6220_30,92D0_50","3250,6220*,92D0",3,1,2,0,5147.750000000000000,551366,92D00_50,62201_30,3,3250_20,,,,5151.305
540627,"62201_72,40901_50","6220_72,4090_50","6220*,4090",2,1,1,0,213761.289999999979045,551915,62201_72,40901_50,2,,,,,125865.123
478333,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,29425.220000000001164,553671,62201_14,62200_13,3,53306_12,,,,19226.222
527531,"62201_72,1430_65","1430_65,6220_72","1430,6220*",2,1,1,0,6084.914999999999964,556103,62201_72,1430_65,2,,,,,5876.961
507819,62201_72,6220_72,6220*,1,1,0,0,1168.925000010000076,561078,62201_72,,1,,,,,1169.735
81992,62201_72,6220_72,6220*,1,1,0,0,699.959999999593492,561100,62201_72,,1,,,,,700.440
521212,62201_72,6220_72,6220*,1,1,0,0,2315.244999999999891,561177,62201_72,,1,,,,,2317.027
544644,"62201_72,62200_25,1430_5","1430_5,6220_97","1430,6220*",2,1,1,0,27434.270000000000437,562853,62201_72,62200_25,3,1430_5,,,,24143.131
357295,"62200_27,53302_12","5330_12,6220_27","5330,6220*",2,1,1,0,1407.359999990000233,571973,62200_27,53302_12,2,,,,,1408.312
534653,"62201_72,40901_12","4090_12,6220_72","4090,6220*",2,1,1,0,23253.349999999998545,567728,62201_72,40901_12,2,,,,,23271.807
803105,"92D00_5,3250_0,62201_0","3250_0,92D0_5,6220_0","3250,92D0,6220*",3,1,2,0,114261.684999999997672,567888,92D00_5,3250_0,3,62201_0,,,,29338.250
84878,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,499.750000001862645,585760,62201_72,13101_5,2,,,,,500.132
540593,"62201_72,40901_50","6220_72,4090_50","6220*,4090",2,1,1,0,9059.290000000000873,569967,62201_72,40901_50,2,,,,,84.091
472139,62201_12,6220_12,6220*,1,1,0,0,16815.580000000001746,570854,62201_12,,1,,,,,16824.512
17961,62201_72,6220_72,6220*,1,1,0,0,268.594999999941194,573676,62201_72,,1,,,,,268.808
18161,"62201_72,13101_5","6220_72,1310_5","6220*,1310",2,1,1,0,378.924999996082533,575387,62201_72,13101_5,2,,,,,379.218
524415,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,18590.174999999999272,577760,62201_72,13101_5,2,,,,,18604.574
357102,"62200_27,53302_0","5330_0,6220_27","5330,6220*",2,1,1,0,1076099.254999999888241,578076,62200_27,53302_0,2,,,,,202537.208
160928,"1430_90,62200_10","1430_90,6220_10","1430,6220*",2,1,1,0,561136.354999999981374,580179,1430_90,62200_10,2,,,,,543765.610
492934,"62201_27,53305_24,53304_24,1430_5","6220_27,1430_5,5330_48","6220*,1430,5330",3,1,2,0,166566.975000000005821,580257,62201_27,53305_24,4,53304_24,1430_5,,,139132.768
478070,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,5427.354999989999669,580594,62201_14,62200_13,3,53306_12,,,,5431.571
452524,"62201_100,62200_100",6220_100,6220*,1,1,0,0,1480.180000009999958,612043,62201_100,62200_100,2,,,,,1480.961
478223,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,24323.319999999999709,585348,62201_14,62200_13,3,53306_12,,,,173.838
534359,"62201_72,40901_12","6220_72,4090_12","6220*,4090",2,1,1,0,4851.725000010000258,585578,62201_72,40901_12,2,,,,,4855.574
87971,"62201_72,62200_25",6220_97,6220*,1,1,0,0,20194.215000000000146,588297,62201_72,62200_25,2,,,,,16461.569
88147,"62201_72,62200_25,1430_5","6220_97,1430_5","6220*,1430",2,1,1,0,2301.219999980000011,605466,62201_72,62200_25,3,1430_5,,,,2303.045
452525,"62201_100,62200_100",6220_100,6220*,1,1,0,0,3160.940000009999949,593194,62201_100,62200_100,2,,,,,3162.619
542832,"62201_72,62200_25",6220_97,6220*,1,1,0,0,3604.949999999999818,594056,62201_72,62200_25,2,,,,,3607.748
357919,"62200_27,53306_12,53305_12,53304_12","6220_27,5330_36","6220*,5330",2,1,1,0,6082.999999980000212,596467,62200_27,53306_12,4,53305_12,53304_12,,,6087.783
18264,"62201_72,1430_55","6220_72,1430_55","6220*,1430",2,1,1,0,242.464999997530839,596542,62201_72,1430_55,2,,,,,242.650
476188,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,6346.020000010000331,597025,62201_14,62200_13,3,53306_12,,,,6350.999
523327,62201_72,6220_72,6220*,1,1,0,0,4574.325000009999712,597304,62201_72,,1,,,,,192.769
484096,"62201_24,62200_24",6220_48,6220*,1,1,0,0,24986.455000000001746,598437,62201_24,62200_24,2,,,,,24999.604
84883,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,74.274999998870769,602259,62201_72,13101_5,2,,,,,74.332
519716,62201_72,6220_72,6220*,1,1,0,0,17415.369999999998981,602401,62201_72,,1,,,,,17429.075
242385,"5210_90,40901_5,62201_5","4090_5,5210_90,6220_5","4090,5210,6220*",3,1,2,0,156793.304999999993015,603952,5210_90,40901_5,3,62201_5,,,,96353.190
23861,"62201_27,53305_24,53304_24","6220_27,5330_48","6220*,5330",2,1,1,0,3723.454999999999927,609712,62201_27,53305_24,3,53304_24,,,,3725.427
351238,"62200_13,53306_12","6220_13,5330_12","6220*,5330",2,1,1,0,53436.904999999998836,609881,62200_13,53306_12,2,,,,,47685.544
521217,62201_72,6220_72,6220*,1,1,0,0,5601.350000010000258,610415,62201_72,,1,,,,,5605.678
359197,62200_50,6220_50,6220*,1,1,0,0,1159.050000010000076,612855,62200_50,,1,,,,,278.372
538875,"62201_72,40901_25,1430_5","6220_72,4090_25,1430_5","6220*,4090,1430",3,1,2,0,22247.909999999999854,613646,62201_72,40901_25,3,1430_5,,,,22265.574
489134,"62201_27,53303_25,40901_12","6220_27,4090_12,5330_25","6220*,4090,5330",3,1,2,0,23997.540000000000873,614916,62201_27,53303_25,3,40901_12,,,,23483.132
538848,"62201_72,40901_25,1430_5","4090_25,6220_72,1430_5","4090,6220*,1430",3,1,2,0,48244.205000000001746,615735,62201_72,40901_25,3,1430_5,,,,3446.007
158268,"1430_100,62201_72,14201_5","1430_100,6220_72,1420_5","1430,6220*,1420",3,1,2,0,24253.595000000001164,616228,1430_100,62201_72,3,14201_5,,,,24272.249
524253,"62201_72,1210_55","1210_55,6220_72","1210,6220*",2,1,1,0,4234.404999989999851,616484,62201_72,1210_55,2,,,,,4237.656
84179,62201_72,6220_72,6220*,1,1,0,0,656.005000007454100,618117,62201_72,,1,,,,,656.510
544651,"62201_72,62200_25,1430_5","6220_97,1430_5","6220*,1430",2,1,1,0,33606.050000000002910,618559,62201_72,62200_25,3,1430_5,,,,33632.694
524399,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,103473.024999999994179,619766,62201_72,13101_5,2,,,,,2811.862
18516,"1210_55,62200_25","1210_55,6220_25","1210,6220*",2,1,1,0,5993.625000000000000,620543,1210_55,62200_25,2,,,,,5998.229
514817,62201_72,6220_72,6220*,1,1,0,0,5669.395000010000331,625587,62201_72,,1,,,,,5672.418
356116,"62200_25,53306_12","5330_12,6220_25","5330,6220*",2,1,1,0,2726.199999999999818,623295,62200_25,53306_12,2,,,,,1565.277
357348,"62200_27,53302_12","6220_27,5330_12","6220*,5330",2,1,1,0,14233.280000000000655,627297,62200_27,53302_12,2,,,,,14243.090
543126,"62201_72,62200_25",6220_97,6220*,1,1,0,0,77753.559999999997672,625459,62201_72,62200_25,2,,,,,77806.913
323654,"53306_50,53305_50,53304_50,62200_27","6220_27,5330_100","6220*,5330",2,1,1,0,14784.629999999999200,627294,53306_50,53305_50,4,53304_50,62200_27,,,13525.435
15795,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,3649.919999979999830,636637,62201_14,62200_13,3,53306_12,,,,3652.395
542874,"62201_72,62200_25",6220_97,6220*,1,1,0,0,38231.864999999997963,628062,62201_72,62200_25,2,,,,,25318.355
540602,"62201_72,40901_50","6220_72,4090_50","6220*,4090",2,1,1,0,464466.369999999995343,628405,62201_72,40901_50,2,,,,,118739.890
540668,"62201_72,40901_50","4090_50,6220_72","4090,6220*",2,1,1,0,5406.419999970001300,629977,62201_72,40901_50,2,,,,,3588.565
458486,"62201_100,62200_100,53305_12","5330_12,6220_100","5330,6220*",2,1,1,0,127416.419999999998254,630841,62201_100,62200_100,3,53305_12,,,,127504.341
524449,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,252.479999998542496,658637,62201_72,13101_5,2,,,,,252.673
540621,"62201_72,40901_50","6220_72,4090_50","6220*,4090",2,1,1,0,44690.569999999999709,633795,62201_72,40901_50,2,,,,,4867.366
524494,"62201_72,14201_5","6220_72,1420_5","6220*,1420",2,1,1,0,8237.264999999999418,635310,62201_72,14201_5,2,,,,,8243.603
507670,62201_72,6220_72,6220*,1,1,0,0,18829.634999999998399,635403,62201_72,,1,,,,,18842.550
523239,62201_72,6220_72,6220*,1,1,0,0,12286.084999999999127,635478,62201_72,,1,,,,,8307.478
87921,"62201_72,62200_25",6220_97,6220*,1,1,0,0,834.324999998451972,639880,62201_72,62200_25,2,,,,,834.980
534639,"62201_72,40901_12","6220_72,4090_12","6220*,4090",2,1,1,0,6320.750000000000000,643421,62201_72,40901_12,2,,,,,6325.767
86083,"62201_72,1520_38","6220_72,1520_38","6220*,1520*",2,2,0,0,225.024999995029049,644144,62201_72,1520_38,2,,,,,225.199
524492,"62201_72,14201_5","1420_5,6220_72","1420,6220*",2,1,1,0,6604.534999999999854,645433,62201_72,14201_5,2,,,,,6609.611
507669,62201_72,6220_72,6220*,1,1,0,0,3306.295000019999861,649648,62201_72,,1,,,,,2674.726
87912,"62201_72,62200_25",6220_97,6220*,1,1,0,0,422.204999995282833,655604,62201_72,62200_25,2,,,,,422.536
460510,"62201_100,62200_100,53305_36,53304_36","5330_72,6220_100","5330,6220*",2,1,1,0,5816.815000030000192,656581,62201_100,62200_100,4,53305_36,53304_36,,,5819.915
375945,"62201_100,1210_62,53302_25,2230_15","2230_15,6220_100,1210_62,5330_25","2230,6220*,1210,5330",4,1,3,1,85.029999999660063,657032,62201_100,1210_62,4,53302_25,2230_15,,,85.075
519829,62201_72,6220_72,6220*,1,1,0,0,3705.445000010000058,660443,62201_72,,1,,,,,3708.362
14541,"62201_100,62200_100",6220_100,6220*,1,1,0,0,323.364999994259620,658315,62201_100,62200_100,2,,,,,323.537
226179,"40901_50,62201_50","6220_50,4090_50","6220*,4090",2,1,1,0,8289.385000000000218,661423,40901_50,62201_50,2,,,,,8295.960
507565,62201_72,6220_72,6220*,1,1,0,0,68120.854999999995925,662831,62201_72,,1,,,,,68167.569
524480,"62201_72,14200_5","1420_5,6220_72","1420,6220*",2,1,1,0,600.040000001122280,663451,62201_72,14200_5,2,,,,,600.359
478052,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,14652.045000000000073,665108,62201_14,62200_13,3,53306_12,,,,14663.420
87936,"62201_72,62200_25",6220_97,6220*,1,1,0,0,1640.845000009999922,665380,62201_72,62200_25,2,,,,,1642.138
84891,"62201_72,14201_5","6220_72,1420_5","6220*,1420",2,1,1,0,10425.659999999999854,670935,62201_72,14201_5,2,,,,,10433.686
61119,62200_25,6220_25,6220*,1,1,0,0,8149.194999999999709,676116,62200_25,,1,,,,,8154.786
87307,"62201_72,40901_25,1430_5","6220_72,1430_5,4090_25","6220*,1430,4090",3,1,2,0,34928.250000000000000,676290,62201_72,40901_25,3,1430_5,,,,34955.949
458481,"62201_100,62200_100,53305_12","6220_100,5330_12","6220*,5330",2,1,1,0,536.250000002625143,679461,62201_100,62200_100,3,53305_12,,,,536.620
526448,"62201_72,1430_55","1430_55,6220_72","1430,6220*",2,1,1,0,1031.939999989999933,680742,62201_72,1430_55,2,,,,,1032.729
543169,"62201_72,62200_25",6220_97,6220*,1,1,0,0,53001.974999999998545,680975,62201_72,62200_25,2,,,,,53038.351
526442,"62201_72,1430_55","6220_72,1430_55","6220*,1430",2,1,1,0,484.684999997096668,681962,62201_72,1430_55,2,,,,,485.056
521298,62201_72,6220_72,6220*,1,1,0,0,24487.319999999999709,682087,62201_72,,1,,,,,24506.112
357339,"62200_27,53302_12","5330_12,6220_27","5330,6220*",2,1,1,0,7897.649999999999636,683002,62200_27,53302_12,2,,,,,7903.111
527680,"62201_72,1430_65","1430_65,6220_72","1430,6220*",2,1,1,0,11341.629999999999200,686681,62201_72,1430_65,2,,,,,11350.601
523268,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,6464.054999990000397,687765,62201_72,13101_5,2,,,,,6469.002
524495,"62201_72,14201_5","1420_5,6220_72","1420,6220*",2,1,1,0,6465.894999989999633,688266,62201_72,14201_5,2,,,,,6470.871
538866,"62201_72,40901_25,1430_5","4090_25,6220_72,1430_5","4090,6220*,1430",3,1,2,0,406956.520000000018626,688772,62201_72,40901_25,3,1430_5,,,,108831.958
526467,"62201_72,1430_55","6220_72,1430_55","6220*,1430",2,1,1,0,491.644999999542392,690430,62201_72,1430_55,2,,,,,492.021
357335,"62200_27,53302_12","5330_12,6220_27","5330,6220*",2,1,1,0,38490.410000000003492,690104,62200_27,53302_12,2,,,,,28080.191
87915,"62201_72,62200_25",6220_97,6220*,1,1,0,0,1241.815000000000055,691880,62201_72,62200_25,2,,,,,1242.790
30946,"62201_72,40901_25","4090_25,6220_72","4090,6220*",2,1,1,0,2668.150000000000091,697390,62201_72,40901_25,2,,,,,2670.264
534629,"62201_72,40901_12","6220_72,4090_12","6220*,4090",2,1,1,0,151482.079999999987194,693337,62201_72,40901_12,2,,,,,141726.157
534631,"62201_72,40901_12","6220_72,4090_12","6220*,4090",2,1,1,0,71024.755000000004657,693877,62201_72,40901_12,2,,,,,70379.600
524458,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,3408.079999990000033,693905,62201_72,13101_5,2,,,,,3410.703
225634,"40901_50,62201_27,53307_12","6220_27,5330_12,4090_50","6220*,5330,4090",3,1,2,0,17818.084999999999127,695722,40901_50,62201_27,3,53307_12,,,,4120.373
85062,"62201_72,1430_55","6220_72,1430_55","6220*,1430",2,1,1,0,1283.789999999999964,696697,62201_72,1430_55,2,,,,,1284.475
478444,"62201_14,62200_13,53306_12","6220_27,5330_12","6220*,5330",2,1,1,0,22103.569999999999709,697617,62201_14,62200_13,3,53306_12,,,,22120.549
507943,62201_72,6220_72,6220*,1,1,0,0,3003.375000000000000,700633,62201_72,,1,,,,,3005.450
507809,62201_72,6220_72,6220*,1,1,0,0,1477.150000000000091,703066,62201_72,,1,,,,,1478.161
521293,62201_72,6220_72,6220*,1,1,0,0,22589.845000000001164,704640,62201_72,,1,,,,,22607.284
359243,62200_50,6220_50,6220*,1,1,0,0,54009.309999999997672,706125,62200_50,,1,,,,,35180.855
540526,"62201_72,40901_50","4090_50,6220_72","4090,6220*",2,1,1,0,2049.744999999999891,710528,62201_72,40901_50,2,,,,,2051.373
35495,"62201_14,62200_13,53306_12","5330_12,6220_27","5330,6220*",2,1,1,0,16539.625000000000000,710816,62201_14,62200_13,3,53306_12,,,,10709.099
507656,62201_72,6220_72,6220*,1,1,0,0,78527.664999999993597,712822,62201_72,,1,,,,,78587.978
528122,"62201_72,1430_65","6220_72,1430_65","6220*,1430",2,1,1,0,15502.729999999999563,714030,62201_72,1430_65,2,,,,,15514.564
359226,62200_50,6220_50,6220*,1,1,0,0,15244.784999999999854,714582,62200_50,,1,,,,,15255.128
225660,"40901_50,62201_27,53307_12","4090_50,6220_27,5330_12","4090,6220*,5330",3,1,2,0,43244.214999999996508,716925,40901_50,62201_27,3,53307_12,,,,889.658
87595,"62201_72,40901_50","6220_72,4090_50","6220*,4090",2,1,1,0,1120.759999999999991,717925,62201_72,40901_50,2,,,,,426.563
484097,"62201_24,62200_24",6220_48,6220*,1,1,0,0,3043.534999989999960,718026,62201_24,62200_24,2,,,,,3045.140
357331,"62200_27,53302_12","5330_12,6220_27","5330,6220*",2,1,1,0,108597.970000000001164,718706,62200_27,53302_12,2,,,,,45410.581
160043,"1430_65,62200_50","6220_50,1430_65","6220*,1430",2,1,1,0,45908.794999999998254,719599,1430_65,62200_50,2,,,,,45945.154
524462,"62201_72,13101_5","1310_5,6220_72","1310,6220*",2,1,1,0,334.775000001839317,720386,62201_72,13101_5,2,,,,,335.033
347052,"62200_0,62201_0",6220_0,6220*,1,1,0,0,1500.799999999999955,721340,62200_0,62201_0,2,,,,,1501.599
452453,"62201_100,62200_100",6220_100,6220*,1,1,0,0,3192.605000000000018,721537,62201_100,62200_100,2,,,,,3194.308
492504,"62201_27,53305_24,53304_24","6220_27,5330_48","6220*,5330",2,1,1,0,3798.929999999999836,721740,62201_27,53305_24,3,53304_24,,,,1730.041
534576,"62201_72,40901_12","4090_12,6220_72","4090,6220*",2,1,1,0,5699.130000000000109,722239,62201_72,40901_12,2,,,,,5703.651
521265,62201_72,6220_72,6220*,1,1,0,0,12055.465000000000146,725203,62201_72,,1,,,,,9027.318
492641,"62201_27,53305_24,53304_24","6220_27,5330_48","6220*,5330",2,1,1,0,387.514999999067527,726605,62201_27,53305_24,3,53304_24,,,,387.721
